code,name,price,change_pct,pe_ttm,pb,mcap_yi
601816,京沪高铁,5.02,0.0,18.4,1.17,2456.07
601006,大秦铁路,5.22,0.58,18.41,0.63,1051.68
000887,中鼎股份,21.13,-0.19,18.44,1.9,277.73
002415,海康威视,30.06,-1.64,18.44,3.48,2719.35
600535,天士力,14.34,1.92,18.45,1.7,214.23
603195,公牛集团,42.41,2.0,18.46,4.3,763.66
605319,无锡振华,24.87,2.94,18.47,3.05,86.59
000429,粤高速Ａ,14.16,1.07,18.55,2.57,184.55
600352,浙江龙盛,11.24,0.18,18.56,1.1,365.67
689009,九号公司-WD,38.67,0.65,18.56,3.77,214.87
000418,小天鹅A,57.39,0.0,18.57,4.06,252.14
600866,星湖科技,5.12,2.2,18.58,1.04,64.3
605090,九丰能源,37.07,2.04,18.58,2.28,261.17
002226,江南化工,5.17,1.57,18.62,1.41,136.95
000883,湖北能源,5.42,1.69,18.63,1.02,351.19
600026,中远海能,18.8,-3.49,18.67,2.13,718.54
605338,巴比食品,22.06,3.52,18.67,2.52,52.85
600362,江西铜业,43.16,-0.78,18.69,1.78,895.68
603181,皇马科技,14.23,3.87,18.73,2.32,83.77
000682,东方电子,14.35,2.57,18.74,3.13,192.38
300470,中密控股,32.22,1.45,18.74,2.25,63.52
600486,扬农化工,58.57,2.47,18.81,2.0,236.62
600900,长江电力,27.77,0.07,18.83,2.98,6794.82
002690,美亚光电,15.57,1.1,18.9,5.7,67.53
688128,中国电研,25.42,1.68,18.97,2.85,102.82
600631,百联股份(已合并),15.68,0.0,19.0,2.57,172.64
600529,山东药玻,19.16,-0.1,19.06,1.54,127.15
000027,深圳能源,8.02,-0.74,19.07,1.14,381.54
600389,江山股份,24.83,1.14,19.1,2.56,106.93
600221,海航控股,1.52,3.4,19.14,9.45,651.25
603556,海兴电力,26.73,-0.6,19.14,1.74,129.98
600575,淮河能源,4.16,-0.48,19.17,1.34,161.67
002832,比音勒芬,20.35,3.83,19.18,2.03,79.25
603170,宝立食品,12.97,-0.23,19.22,3.35,51.88
002204,大连重工,6.09,-0.33,19.22,1.46,117.62
601991,大唐发电,8.37,-3.01,19.26,4.21,1037.55
002768,国恩股份,63.49,0.36,19.38,2.77,112.22
002249,大洋电机,8.63,0.58,19.39,2.2,160.69
002906,华阳集团,29.25,1.04,19.39,2.23,153.45
600548,深高速,9.03,1.23,19.41,0.98,154.81
603969,银龙股份,8.06,4.81,19.42,2.48,68.48
300910,瑞丰新材,34.6,2.49,19.45,3.76,92.82
688819,天能股份,24.95,1.67,19.46,1.42,242.54
002545,东方铁塔,21.95,0.69,19.47,2.67,248.07
002603,以岭药业,15.96,-1.6,19.47,2.34,219.69
002941,新疆交建,12.4,2.14,19.5,1.93,90.49
002101,广东鸿图,9.14,2.81,19.54,0.76,60.53
002262,恩华药业,20.66,1.82,19.54,2.63,182.62
300119,瑞普生物,16.49,2.17,19.54,1.66,55.01
600826,兰生股份,8.98,3.82,19.59,1.52,66.05
600787,中储股份,4.89,2.3,19.61,0.76,106.12
002083,孚日股份,9.97,-0.6,19.61,1.93,94.35
600102,莱钢股份,7.13,0.0,19.68,1.06,65.76
002216,三全食品,13.56,-1.88,19.69,2.44,85.5
600982,宁波能源,6.67,1.21,19.71,1.7,74.55
600031,三一重工,18.07,0.72,19.73,1.83,1531.32
600519,贵州茅台,1309.6,-1.24,19.79,6.11,16371.07
600499,科达制造,15.99,-2.14,19.8,2.33,306.67
000928,中钢国际,6.05,2.37,19.81,1.01,86.79
688566,吉贝尔,25.32,0.76,19.87,2.03,50.5
600425,青松建化,3.78,1.89,19.88,0.94,60.66
600298,安琪酵母,36.74,0.38,19.93,2.56,314.92
600017,日照港,2.85,2.89,19.99,0.62,87.66
000521,长虹美菱,5.81,4.31,20.01,0.98,50.85
002541,鸿路钢构,18.65,-0.27,20.04,1.31,92.54
600388,龙净环保,18.5,-0.64,20.06,2.19,234.96
600361,创新新材,4.55,2.71,20.1,1.49,169.84
002452,长高电新,11.85,2.42,20.1,2.7,61.06
300009,安科生物,8.35,0.36,20.11,3.23,102.73
600790,轻纺城,4.17,2.21,20.14,1.03,61.12
002558,巨人网络,26.35,1.86,20.14,3.14,500.8
603227,雪峰科技,9.13,4.46,20.15,1.93,97.85
002500,山西证券,5.23,0.58,20.19,1.0,187.75
001207,联科科技,18.36,0.33,20.25,2.41,53.73
600335,国机汽车,5.67,3.09,20.39,0.73,84.34
603486,科沃斯,59.59,1.48,20.43,3.72,341.66
605377,华旺科技,9.37,0.97,20.43,1.31,52.16
601089,福元医药,18.52,0.65,20.48,2.29,88.9
605098,行动教育,56.83,-1.46,20.49,6.61,67.77
002946,新乳业,18.67,-0.32,20.49,4.2,158.83
603393,新天然气,27.8,4.55,20.51,1.25,117.66
002978,安宁股份,27.94,0.76,20.52,1.5,103.18
002311,海大集团,48.56,3.69,20.57,3.27,798.4
605116,奥锐特,19.96,0.66,20.59,3.0,81.07
000650,仁和药业,5.43,1.5,20.59,1.18,72.29
000729,燕京啤酒,12.99,1.72,20.59,2.33,326.0
601088,中国神华,49.0,4.43,20.61,2.12,8080.61
300641,正丹股份,15.41,1.72,20.62,2.47,80.99
603235,天新药业,24.51,1.28,20.63,2.12,107.3
000549,S湘火炬,8.9,0.0,20.68,4.1,55.09
601198,东兴证券,13.28,-0.67,20.69,1.39,429.27
002223,鱼跃医疗,26.6,0.64,20.75,2.04,250.65
002847,盐津铺子,61.04,3.41,20.78,7.67,148.84
301035,润丰股份,54.59,4.62,20.88,2.71,198.69
002026,山东威达,12.21,-0.57,20.93,1.39,53.78
300596,利安隆,47.59,1.47,20.99,2.2,109.28
688789,宏华数科,53.8,-1.05,21.01,2.68,96.98
600284,浦东建设,6.11,2.0,21.04,0.75,59.28
300140,节能环境,6.18,2.83,21.04,1.33,63.04
688016,心脉医疗,100.5,-1.61,21.05,2.94,123.88
300695,兆丰股份,62.26,4.29,21.05,2.21,63.67
603299,苏盐井神,10.41,1.36,21.15,1.21,81.25
002332,仙琚制药,8.58,2.02,21.24,1.44,84.48
002423,中粮资本,9.33,1.74,21.26,0.9,214.97
603317,天味食品,14.95,0.95,21.36,3.81,159.17
000709,河钢股份,2.26,1.35,21.38,0.45,233.58
600681,百川能源,3.91,4.55,21.39,1.42,52.39
000997,新 大 陆,20.73,0.24,21.41,2.79,208.84
600621,华鑫股份,13.21,0.46,21.44,1.5,140.14
002372,伟星新材,10.06,0.3,21.45,3.6,147.97
688093,世华科技,30.42,-3.28,21.48,3.06,85.29
000531,穗恒运Ａ,8.22,4.85,21.48,1.23,74.78
600598,北大荒,14.61,2.53,21.49,3.42,259.72
603337,杰克科技,39.13,-1.81,21.5,3.47,185.37
000065,北方国际,12.2,-0.49,21.57,1.27,118.95
600754,锦江酒店,20.84,2.11,21.65,1.43,188.82
600089,特变电工,26.46,4.38,21.67,1.86,1336.97
000617,中油资本,7.88,1.03,21.69,0.94,996.2
300002,神州泰岳,8.1,2.53,21.71,2.04,149.59
688208,道通科技,30.22,-0.3,21.75,5.75,202.53
002155,湖南黄金,24.39,0.45,21.76,4.37,381.1
601799,星宇股份,126.5,-0.39,21.81,3.27,361.38
603345,安井食品,100.0,0.35,21.81,2.08,293.29
000739,普洛药业,16.8,1.14,21.84,3.09,194.55
605368,蓝天燃气,7.22,4.03,21.88,1.55,51.6
000923,河钢资源,15.63,0.71,21.99,1.02,98.14
600025,华能水电,10.1,2.02,22.04,2.65,1881.74
603596,伯特利,32.11,0.06,22.04,3.68,288.23
601866,中远海发,2.58,2.38,22.08,1.09,251.6
603587,地素时尚,13.0,2.6,22.13,1.65,61.63
601958,金钼股份,23.2,-4.01,22.16,3.78,748.57
002056,横店东磁,24.33,-3.49,22.25,3.59,395.37
300888,稳健医疗,29.49,0.65,22.28,1.48,170.96
000551,创元科技,15.64,-1.14,22.32,2.49,75.78
002714,牧原股份,37.82,-0.66,22.32,2.6,1437.23
301015,百洋医药,21.82,0.05,22.33,5.24,114.68
600572,康恩贝,4.26,0.71,22.36,1.49,107.79
000703,恒逸石化,12.89,0.31,22.37,1.86,490.07
300685,艾德生物,20.41,0.0,22.37,4.26,79.51
603223,恒通股份,10.05,1.41,22.39,1.74,70.94
000557,西部创业,4.29,2.39,22.44,0.98,62.54
603277,银都股份,12.05,0.75,22.52,2.59,73.47
300832,新产业,46.57,-0.36,22.52,4.28,318.13
688278,特宝生物,56.0,-0.97,22.55,6.76,228.59
002010,传化智联,5.39,1.13,22.61,0.82,148.62
603025,大豪科技,15.81,2.2,22.64,7.17,175.36
601868,中国能建,2.91,0.69,22.65,1.08,943.68
002831,裕同科技,39.3,1.97,22.65,2.93,200.82
000089,深圳机场,6.86,0.88,22.67,1.18,140.68
600458,时代新材,12.69,0.24,22.7,1.47,110.22
002027,分众传媒,5.68,1.79,22.78,5.31,820.32
002454,松芝股份,5.85,0.69,22.8,1.3,51.33
603707,健友股份,8.28,2.48,22.84,1.93,133.78
605333,沪光股份,20.61,2.08,22.86,2.77,95.64
300059,东方财富,18.97,-0.99,22.87,3.14,2530.2
300144,宋城演艺,6.81,1.04,22.91,2.28,176.88
300012,华测检测,14.42,0.35,22.92,3.18,206.39
603885,吉祥航空,11.92,0.17,22.93,2.52,260.33
601985,中国核电,9.18,1.55,22.94,1.57,1733.49
002258,利尔化学,12.63,1.61,22.94,1.26,100.93
688349,三一重能,20.27,-3.2,22.96,1.73,241.11
603165,荣晟环保,16.93,2.73,23.12,2.05,52.94
300760,迈瑞医疗,149.43,-1.58,23.12,4.69,1810.19
000893,亚钾国际,45.8,3.39,23.25,3.05,371.81
000950,重药控股,5.83,0.34,23.31,0.86,100.75
300146,汤臣倍健,10.08,3.17,23.38,1.58,112.97
601127,赛力斯,80.09,-1.68,23.4,3.38,1247.16
002662,峰璟股份,3.54,2.02,23.42,1.19,53.1
300595,欧普康视,12.19,0.91,23.45,2.21,81.49
002841,视源股份,37.13,1.61,23.53,1.98,192.85
601456,国联民生,8.87,2.07,23.66,0.94,388.24
002241,歌尔股份,26.5,-1.23,23.67,2.57,832.95
002392,北京利尔,8.05,0.37,23.67,1.61,93.18
002351,漫步者,11.48,2.96,23.68,3.52,59.82
688155,先惠技术,83.57,-0.37,23.69,4.46,105.66
600369,西南证券,4.03,1.26,23.76,1.01,267.8
601020,华钰矿业,24.84,1.14,23.8,4.74,203.68
603218,日月股份,11.97,1.53,23.83,1.18,123.16
002315,焦点科技,28.29,4.97,23.83,4.39,74.38
600814,杭州解百,7.4,1.79,23.85,1.42,54.4
601952,苏垦农发,8.93,3.48,23.91,1.74,123.06
603883,老百姓,12.52,2.12,24.05,1.4,95.01
601369,陕鼓动力,9.67,0.73,24.09,1.83,164.99
601003,柳钢股份,3.98,-0.75,24.15,1.12,102.0
605088,冠盛股份,34.45,-0.14,24.17,2.36,68.8
605007,五洲特纸,14.24,0.56,24.23,1.89,57.18
600557,康缘药业,12.86,-0.39,24.29,1.49,72.81
601789,宁波建工,5.04,0.8,24.29,1.22,54.77
600406,国电南瑞,25.22,1.29,24.35,3.79,2019.66
002461,珠江啤酒,10.19,2.93,24.36,2.01,225.54
601567,三星电气,16.51,0.98,24.37,1.98,232.0
000916,华北高速,8.82,0.0,24.44,2.0,96.14
600150,中国船舶,36.74,-1.71,24.45,1.85,2764.91
603166,福达股份,12.41,-1.66,24.53,3.07,79.51
002880,卫光生物,25.29,0.28,24.56,2.39,57.36
600312,平高电气,21.32,0.42,24.59,2.48,289.3
000024,招商地产,40.5,0.0,24.59,3.17,415.7
300750,宁德时代,420.1,-0.92,24.61,5.95,17883.21
002430,杭氧股份,24.88,0.16,24.64,2.42,243.31
600872,中炬高新,19.61,-0.1,24.67,2.57,151.19
600906,财达证券,6.71,0.6,24.68,1.74,142.54
301048,金鹰重工,9.92,2.16,24.71,1.85,52.91
002340,格林美,7.73,-0.9,24.78,1.81,392.37
603786,XD科博达,48.43,1.0,24.89,3.54,195.59
600927,永安期货,13.92,0.07,24.9,1.51,202.61
002683,广东宏大,31.71,-1.06,24.91,3.6,211.37
601065,江盐集团,7.85,2.21,24.93,1.12,50.46
605009,豪悦护理,26.08,3.29,24.94,1.61,56.08
601158,重庆水务,4.34,0.46,24.96,1.19,208.32
002064,华峰化学,10.17,0.59,24.96,1.81,503.62
003816,中国广核,4.69,2.4,24.97,1.88,1844.82
601890,亚星锚链,9.1,0.89,24.99,2.24,87.31
600848,上海临港,9.14,2.01,25.01,1.37,218.8
002537,海联金汇,6.43,2.06,25.02,1.72,75.18
301589,诺瓦星云,157.6,-0.63,25.08,3.89,54.32
002550,千红制药,6.33,0.0,25.09,3.04,59.58
603300,海南华铁,5.61,0.54,25.12,1.68,111.9
601882,海天精工,21.31,-1.52,25.2,3.83,111.24
000700,模塑科技,13.7,-3.39,25.3,3.17,125.77
000888,峨眉山Ａ,10.61,2.31,25.37,2.05,55.91
300015,爱尔眼科,9.2,0.88,25.45,3.72,731.89
603659,璞泰来,30.69,0.2,25.46,3.2,655.66
000968,蓝焰控股,7.85,4.81,25.49,1.19,75.95
000408,藏格矿业,76.05,-1.46,25.5,6.76,1193.15
002595,豪迈科技,52.6,0.55,25.54,5.2,605.94
301345,涛涛车业,212.32,2.94,25.54,6.4,74.38
688036,传音控股,62.0,2.99,25.57,3.53,713.73
300444,双杰电气,14.85,1.85,25.64,5.75,93.18
002074,国轩高科,32.58,-1.12,25.66,2.04,565.66
003039,顺控发展,13.16,1.94,25.68,2.73,81.27
000858,五 粮 液,83.41,-1.74,25.69,2.53,3237.57
000737,北方铜业,13.97,0.5,25.72,3.58,266.06
601069,西部黄金,27.48,0.15,25.79,4.76,243.8
002920,德赛西威,100.9,-0.85,25.81,3.97,601.99
000338,潍柴动力,33.7,-4.64,25.82,3.06,1669.24
001391,国货航,5.24,1.55,25.82,2.34,79.61
300442,润泽科技,82.19,-2.0,25.82,9.4,1340.97
300529,健帆生物,18.26,3.22,25.83,4.59,93.58
603093,南华期货,21.8,-0.91,25.85,2.72,132.99
300401,花园生物,12.31,0.57,25.88,2.08,65.85
000400,许继电气,27.22,2.25,25.9,2.26,275.39
601059,信达证券,17.12,-0.47,25.93,2.5,555.2
603239,XD浙江仙,19.58,-0.46,25.95,4.09,53.01
002472,双环传动,38.78,-1.15,25.96,3.2,290.28
600888,新疆众和,11.82,2.07,26.03,1.43,183.57
688550,瑞联新材,46.01,-1.05,26.03,2.51,79.99
000625,长安汽车,8.07,1.89,26.03,1.04,667.16
600167,联美控股,6.92,1.76,26.07,1.31,156.59
603132,金徽股份,17.42,1.04,26.08,5.35,170.37
000989,九芝堂,8.26,2.35,26.09,1.96,57.34
300866,安克创新,122.69,-2.41,26.1,6.41,377.37
601880,辽港股份,1.62,0.62,26.12,0.94,298.29
002698,博实股份,12.62,0.32,26.22,3.05,106.04
600547,山东黄金,29.41,1.87,26.28,4.24,1063.01
002901,大博医疗,40.83,0.57,26.29,4.54,117.76
000920,沃顿科技,12.26,-4.59,26.31,2.88,57.94
002850,科达利,174.0,0.07,26.32,3.73,350.24
600558,大西洋,5.78,4.52,26.34,2.09,51.88
605016,百龙创园,25.57,3.52,26.34,5.16,107.4
002349,精华制药,7.07,0.28,26.36,2.13,57.56
000683,博源化工,7.26,0.83,26.38,2.07,242.64
300304,云意电气,13.22,-0.08,26.4,3.45,112.97
000426,兴业银锡,39.69,-0.03,26.42,6.51,704.58
600141,兴发集团,31.63,1.18,26.43,1.52,380.11
603699,纽威股份,57.4,-0.09,26.44,8.9,435.17
603355,莱克电气,27.17,-0.84,26.46,2.76,155.79
300893,松原安全,20.62,-0.72,26.5,4.61,51.73
600723,首商股份,8.93,0.0,26.51,1.44,58.77
300443,金雷股份,27.06,1.5,26.51,1.37,65.69
002085,万丰奥威,11.93,0.59,26.52,3.32,253.31
603606,东方电缆,43.88,-1.83,26.57,4.46,361.93
002252,上海莱士,5.31,0.0,26.57,1.08,352.25
600236,桂冠电力,12.14,4.3,26.62,5.01,956.92
300759,康龙化成,24.54,-2.23,26.62,2.74,348.48
600459,贵研铂业,21.32,-0.79,26.63,1.93,161.97
002029,七 匹 狼,8.84,2.91,26.75,0.92,58.82
688100,威胜信息,36.79,1.55,26.79,5.11,180.89
000597,东北制药,4.7,0.86,26.79,1.21,66.23
603217,元利科技,26.71,-0.34,26.82,1.61,55.58
002511,中顺洁柔,7.4,2.07,26.85,1.73,93.61
600633,浙数文化,12.49,2.38,26.9,1.52,158.38
600862,中航高科,17.86,0.22,26.93,3.14,248.8
601990,南京证券,6.72,0.3,27.02,1.25,247.72
688029,南微医学,80.19,-2.1,27.1,3.55,150.63
600559,老白干酒,13.14,0.92,27.14,2.19,119.51
600816,建元信托,3.06,-0.97,27.17,1.97,167.36
002842,翔鹭钨业,32.1,-0.8,27.21,7.19,86.18
000712,锦龙股份,11.05,-1.69,27.24,3.71,98.98
601028,玉龙股份,12.83,0.0,27.25,2.91,100.46
000672,上峰水泥,16.64,-2.35,27.36,1.87,161.31
600161,天坛生物,13.47,-0.59,27.39,2.25,266.35
601619,嘉泽新能,5.7,3.26,27.4,2.08,138.78
300019,硅宝科技,17.69,-0.17,27.42,2.64,65.21
000830,鲁西化工,13.42,3.31,27.43,1.32,255.54
002538,ST司特,6.32,1.61,27.51,1.02,53.91
600664,哈药股份,3.39,0.59,27.56,1.46,85.38
300841,康华生物,48.05,0.65,27.56,1.78,57.14
300896,爱美客,104.35,-0.38,27.56,4.14,213.34
601177,杭齿前进,17.76,-0.28,27.57,2.49,71.05
601609,金田股份,12.31,-0.32,27.57,2.1,212.8
000758,中色股份,6.76,0.9,27.59,2.16,134.03
600549,厦门钨业,52.85,-2.8,27.66,4.58,821.25
000960,锡业股份,39.26,4.69,27.67,3.18,646.0
002960,青鸟智控,8.29,0.12,27.7,1.42,80.27
001316,润贝航科,36.18,-1.44,27.71,4.44,54.34
688087,英科再生,37.79,3.14,27.73,2.54,70.38
002270,华明装备,21.73,-2.42,27.76,6.64,194.75
002130,沃尔核材,22.36,1.68,27.83,3.42,256.46
001696,宗申动力,14.86,0.81,27.86,3.06,132.46
002557,洽洽食品,22.57,2.82,27.88,2.09,113.93
603380,易德龙,36.79,0.77,27.98,3.66,59.03
601696,中银证券,11.37,-0.26,28.04,1.63,315.86
002590,万安科技,11.56,0.52,28.06,1.97,57.22
603236,DR移远通,53.4,0.06,28.07,3.12,195.62
300003,乐普医疗,12.67,0.48,28.13,1.42,200.05
600054,黄山旅游,11.2,1.54,28.15,1.7,57.49
301358,湖南裕能,85.07,-3.78,28.26,3.83,646.48
603848,好太太,14.78,2.14,28.27,2.28,59.48
600918,中泰证券,5.5,1.1,28.39,0.97,250.96
600009,上海机场,24.84,-0.92,28.41,1.43,508.3
300357,我武生物,23.13,2.39,28.44,4.42,111.93
600116,三峡水利,7.04,1.73,28.49,1.19,134.61
001328,登康口腔,31.52,1.81,28.61,3.45,50.97
600875,东方电气,35.3,0.2,28.64,2.6,798.97
301087,可孚医疗,47.01,-0.17,28.64,2.34,91.2
000733,振华科技,50.87,-1.2,28.68,1.79,281.87
603288,海天味业,35.71,-0.58,28.7,4.97,1985.69
002891,中宠股份,30.99,4.17,28.74,3.0,99.76
000750,国海证券,3.73,0.27,28.84,1.04,216.2
300674,宇信科技,17.18,3.49,28.85,2.74,120.78
600338,西藏珠峰,17.88,-1.49,28.89,3.62,163.46
300035,中科电气,16.89,2.61,28.93,2.3,98.53
301216,万凯新材,25.07,0.84,28.98,2.22,137.47
600846,同济科技,11.25,2.55,29.0,1.62,70.29
600699,均胜电子,26.17,-0.19,29.04,2.32,354.62
600163,中闽能源,7.14,3.18,29.11,1.85,135.87
300457,赢合科技,26.44,-2.51,29.16,2.48,167.85
600268,国电南自,14.17,3.66,29.24,3.81,143.23
001338,永顺泰,11.59,1.67,29.24,1.56,58.15
601236,红塔证券,6.91,0.73,29.26,1.31,325.93
603583,捷昌驱动,25.45,0.87,29.29,2.09,97.28
600835,上海机电,21.99,0.37,29.31,1.59,177.35
002013,中航机电,10.78,0.0,29.33,2.87,416.35
603711,香飘飘,14.75,0.96,29.36,1.7,60.9
002237,恒邦股份,13.57,0.82,29.36,1.44,161.8
000156,华数传媒,7.11,2.3,29.38,0.87,120.86
688799,华纳药厂,50.25,0.06,29.47,3.18,65.99
600885,宏发股份,34.89,3.1,29.49,4.3,539.96
600995,南网储能,16.34,4.61,29.53,2.3,522.23
600320,振华重工,4.82,0.42,29.71,1.59,159.55
603867,新化股份,36.9,-2.79,29.71,2.56,79.59
300957,贝泰妮,38.14,1.03,29.73,2.64,161.56
600382,广东明珠,8.1,-0.61,29.76,1.88,56.25
601579,会稽山,16.82,-1.58,29.78,2.08,80.65
300919,中伟新材,51.9,-0.88,29.8,2.28,473.59
002007,华兰生物,14.01,1.97,29.82,2.19,220.45
300566,激智科技,23.0,-2.17,29.87,2.71,52.14
002475,立讯精密,70.71,-3.52,29.95,5.84,5144.82
601500,通用股份,4.27,1.67,30.13,1.11,67.59
601228,广州港,3.15,2.27,30.14,1.1,237.65
688621,阳光诺和,52.5,-2.78,30.17,4.69,58.8
002497,雅化集团,23.28,1.62,30.19,2.43,246.67
601865,福莱特,11.77,0.94,30.22,1.25,223.75
002283,天润工业,11.0,-1.7,30.22,2.09,110.31
300274,阳光电源,174.0,-2.24,30.25,7.64,2766.63
000061,农 产 品,6.6,2.17,30.27,1.52,118.42
301498,乖宝宠物,44.8,1.17,30.28,3.78,80.35
601611,中国核建,11.78,-2.08,30.33,1.58,355.03
000049,德赛电池,25.52,0.79,30.34,1.46,98.13
688267,中触媒,33.79,1.72,30.41,2.08,59.54
603281,江瀚新材,34.63,-1.9,30.42,2.64,129.29
601968,宝钢包装,4.67,1.08,30.44,1.31,59.58
002967,广电计量,20.86,-0.29,30.45,2.7,114.15
002438,江苏神通,16.9,1.2,30.48,2.25,79.24
688117,圣诺生物,34.33,1.78,30.5,4.8,54.03
601888,中国中免,58.68,-1.51,30.51,2.1,1145.71
002556,辉隆股份,5.34,3.29,30.56,1.38,50.49
301339,通行宝,11.91,3.21,30.56,2.46,67.86
002632,道明光学,10.35,1.77,30.61,3.05,59.45
688697,纽威数控,20.73,-0.43,30.63,4.95,94.81
603708,家家悦,10.13,2.53,30.71,2.69,64.66
688076,ST诺泰,30.06,0.74,30.72,3.05,95.01
603087,甘李药业,52.71,0.82,30.74,2.8,294.05
600056,中国医药,9.95,0.51,30.82,1.24,148.79
002152,广电运通,10.51,0.86,30.83,2.14,260.87
300409,道氏技术,22.55,1.21,30.9,2.17,155.03
603866,桃李面包,4.87,2.31,30.96,1.48,77.91
002594,比亚迪,93.65,-2.63,30.99,3.68,3265.21
000582,北部湾港,13.22,-2.58,31.06,1.65,285.14
600101,明星电力,10.45,0.97,31.07,1.81,57.25
688219,会通股份,11.37,2.43,31.2,2.05,62.49
688389,普门科技,11.88,1.02,31.23,2.51,50.9
002568,百润股份,20.19,2.28,31.27,4.17,154.07
000522,白云山A,23.27,0.0,31.28,6.55,109.15
300861,美畅股份,19.19,-3.62,31.32,1.95,80.96
002250,联化科技,14.43,1.26,31.36,1.9,129.15
603027,千禾味业,7.89,2.73,31.39,2.99,98.59
300014,亿纬锂能,64.99,2.06,31.53,3.27,1372.9
603501,豪威集团,92.23,-2.92,31.59,3.54,1116.53
600169,ST太重,2.3,0.0,31.75,1.48,76.66
603897,长城科技,47.0,-3.45,31.8,3.83,97.02
605167,利柏特,15.31,2.0,31.81,3.34,68.76
688472,阿特斯,12.99,-1.96,31.81,2.0,175.06
002202,金风科技,23.46,0.17,31.83,2.49,789.08
600029,南方航空,5.43,-1.09,31.9,2.65,731.8
002956,西麦食品,22.32,1.64,31.92,4.37,69.75
301267,华厦眼科,17.58,0.29,31.92,2.71,114.0
603328,依顿电子,12.38,-1.98,31.93,2.86,123.61
300001,特锐德,37.83,-3.25,31.94,4.73,391.5
601008,连云港,4.6,4.78,31.95,1.37,57.07
300413,芒果超媒,17.9,2.58,31.96,1.42,182.88
688050,爱博医疗,43.78,3.21,31.97,2.96,84.67
000878,云南铜业,17.9,1.02,32.13,2.43,358.65
002797,第一创业,7.04,0.57,32.14,1.67,295.85
600278,东方创业,6.82,3.49,32.16,0.79,58.69
688410,山外山,16.44,-2.72,32.16,2.86,52.54
600131,国网信通,17.62,0.74,32.19,3.26,210.72
603590,康辰药业,34.19,-0.75,32.23,1.69,54.1
000591,太阳能,5.92,-2.47,32.23,0.97,231.08
603868,飞科电器,38.48,3.22,32.25,4.77,167.62
300680,隆盛科技,33.97,-3.25,32.26,3.73,59.73
603416,信捷电气,54.06,0.9,32.36,3.08,75.28
002346,柘中股份,20.44,-1.97,32.36,3.12,80.15
600685,中船防务,28.09,-0.5,32.55,2.18,230.74
002158,汉钟精机,28.78,-4.86,32.56,3.45,153.56
301607,富特科技,53.03,-0.88,32.57,4.84,57.5
600366,宁波韵升,12.16,-1.06,32.58,2.1,133.64
300693,盛弘股份,50.94,-0.6,32.62,7.6,136.95
000958,电投产融,6.2,1.64,32.68,2.38,333.77
603383,顶点软件,32.36,1.83,32.69,4.66,66.46
600063,皖维高新,7.15,2.14,32.7,1.76,147.94
301330,熵基科技,27.6,1.47,32.82,1.87,53.63
300627,华测导航,27.9,0.25,32.86,5.47,180.82
605056,咸亨国际,21.2,-2.71,32.87,4.72,85.52
301101,明月镜片,32.97,0.89,32.9,3.87,62.94
601218,吉鑫科技,5.38,0.94,32.92,1.74,52.13
002626,金达威,15.32,0.86,32.93,2.12,93.43
300761,立华股份,20.75,3.18,32.99,1.87,130.31
000833,粤桂股份,23.82,2.01,33.01,4.76,108.07
301028,鼎熔岩,20.16,-0.79,33.02,4.52,50.06
300226,上海钢联,22.17,1.7,33.03,3.15,67.94
000060,中金岭南,7.68,-0.39,33.04,1.71,341.08
600085,同仁堂,26.04,1.52,33.12,2.54,357.13
000927,中国铁物,2.74,1.48,33.12,1.68,165.78
300406,九强生物,11.99,2.04,33.12,2.11,50.88
003033,征和工业,62.56,1.61,33.16,3.68,50.51
600763,通策医疗,37.55,0.37,33.26,3.8,167.96
002117,东港股份,9.58,3.46,33.26,3.79,50.16
600603,广汇物流,4.97,4.85,33.28,0.8,58.44
000403,派林生物,12.39,-3.95,33.34,1.45,116.55
000725,京东方Ａ,5.36,4.89,33.37,1.46,1947.91
003006,百亚股份,17.17,0.53,33.37,5.25,73.59
300797,钢研纳克,14.23,1.14,33.37,4.04,53.86
300008,天海防务,6.62,0.61,33.4,4.57,109.05
600263,路桥建设,16.43,0.0,33.44,3.12,67.06
603283,DR赛腾股,48.2,0.04,33.47,4.97,169.92
002111,威海广泰,10.34,1.57,33.47,1.78,50.54
301029,怡合达,27.42,-4.03,33.49,4.16,126.65
600133,东湖高新,8.71,2.47,33.51,1.02,92.87
600623,华谊集团,8.94,2.29,33.58,0.84,167.72
001283,豪鹏科技,54.78,0.46,33.62,2.02,56.64
002164,宁波东力,12.75,1.27,33.62,4.27,61.17
603693,江苏新能,17.11,-3.71,33.65,2.12,152.53
605005,合兴股份,16.75,-0.65,33.68,3.16,67.17
000959,首钢股份,3.65,1.11,33.69,0.56,271.98
603919,金徽酒,21.61,0.7,33.71,3.1,109.62
600059,古越龙山,8.34,0.85,33.74,1.29,76.02
603589,口子窖,22.12,-0.67,33.79,1.23,132.3
300487,蓝晓科技,58.98,-1.68,33.9,6.74,181.67
300488,恒锋工具,32.39,-0.61,33.91,2.83,52.55
301301,川宁生物,9.05,1.69,34.12,2.58,55.91
600197,伊力特,12.77,-2.37,34.13,1.52,60.42
688366,昊海生科,34.8,0.99,34.16,1.47,67.53
600299,安迪苏,11.09,0.82,34.32,1.74,297.42
688503,聚和材料,87.88,-4.27,34.33,4.01,176.57
002489,浙江永强,3.95,4.77,34.47,1.86,75.56
