code,name,price,change_pct,pe_ttm,pb,mcap_yi
688111,金山办公,262.25,2.4,33.49,8.03,1215.19
002164,宁波东力,12.71,-0.31,33.51,4.25,60.98
600299,安迪苏,10.85,-2.16,33.58,1.7,290.99
688366,昊海生科,34.27,-1.52,33.64,1.45,66.5
002075,沙钢股份,3.84,-3.03,33.68,1.27,84.24
600063,皖维高新,7.37,3.08,33.7,1.81,152.49
300488,恒锋工具,32.2,-0.59,33.71,2.81,52.25
000060,中金岭南,7.84,2.08,33.73,1.74,348.18
002416,爱施德,10.26,-2.84,33.8,2.37,125.57
603877,太平鸟,13.43,-3.1,33.83,1.39,63.03
001283,豪鹏科技,55.13,0.64,33.83,2.03,57.0
301607,富特科技,55.26,4.21,33.94,5.05,59.91
603366,日出东方,7.61,-3.3,34.04,1.44,61.87
300145,南方泵业,4.44,-2.2,34.04,2.87,84.84
000725,京东方Ａ,5.47,2.05,34.05,1.49,1987.89
002756,永兴材料,60.69,-1.8,34.11,2.52,234.92
603160,汇顶科技,55.64,-2.45,34.16,2.82,259.22
301291,明阳电气,54.46,-2.82,34.19,3.38,88.97
688503,聚和材料,87.7,-0.2,34.26,4.0,176.21
301029,怡合达,28.06,2.33,34.27,4.26,129.6
300113,顺网科技,21.68,-1.23,34.42,5.8,110.36
300627,华测导航,29.23,4.77,34.43,5.73,189.44
603809,豪能股份,10.36,-0.38,34.46,2.53,95.34
600570,恒生电子,24.38,-1.1,34.49,4.63,461.67
601101,昊华能源,13.32,0.38,34.52,1.56,191.81
601096,宏盛华源,4.96,-2.36,34.54,2.78,81.49
002489,浙江永强,3.96,0.25,34.56,1.87,75.76
002803,吉宏股份,22.3,0.0,34.63,3.63,64.38
300041,回天新材,13.8,-1.5,34.64,2.55,75.08
603511,爱慕股份,13.75,-1.5,34.67,1.24,55.26
600363,联创光电,34.45,-3.64,34.77,3.42,155.33
600288,大恒科技,13.05,-1.44,34.85,2.86,57.0
001308,康冠科技,22.08,0.64,34.85,2.03,107.58
002487,大金重工,71.45,-1.99,34.86,5.27,450.79
603737,三棵树,30.59,-2.83,34.88,9.18,270.84
600784,鲁银投资,7.54,-1.44,34.93,1.53,50.94
603197,保隆科技,31.03,-2.7,35.14,2.06,65.52
603507,振江股份,38.4,-2.39,35.16,2.72,69.8
000537,绿发电力,10.89,-0.09,35.23,1.12,223.87
605228,神通科技,12.57,-1.33,35.33,2.69,59.98
002019,亿帆医药,10.33,-1.62,35.33,1.43,87.03
601268,*ST二重,2.35,0.0,35.35,1.14,169.52
300473,德尔股份,35.89,1.38,35.4,3.23,54.02
603057,紫燕食品,26.17,-0.42,35.44,5.06,107.82
301215,中汽股份,5.85,-0.51,35.44,2.68,77.36
002970,锐明技术,63.2,0.56,35.49,5.7,79.11
002406,远东传动,8.41,-3.56,35.53,1.49,50.65
688475,萤石网络,27.6,-1.32,35.56,3.84,217.35
002125,湘潭电化,15.14,0.6,35.63,2.8,95.31
002422,科伦药业,35.25,-2.65,35.68,2.36,457.76
600649,城投控股,3.89,-2.26,35.69,0.46,97.43
301031,中熔电气,165.9,-2.0,35.79,9.82,128.94
000756,新华制药,13.45,-0.88,35.81,1.75,67.1
600449,宁夏建材,13.94,-3.86,35.84,0.9,66.66
688049,炬芯科技,43.36,-2.23,35.85,3.63,75.95
601136,首创证券,14.47,-1.23,35.89,2.8,395.51
688778,厦钨新能,60.72,-0.67,35.96,3.25,306.45
601375,中原证券,4.04,-0.49,35.97,1.29,139.28
688315,诺禾致源,14.09,-2.69,36.08,2.19,58.64
000630,铜陵有色,7.08,3.81,36.1,2.53,788.92
002276,万马股份,11.76,-1.59,36.19,1.94,118.43
002402,和而泰,26.02,-1.59,36.23,3.58,212.99
600917,重庆燃气,5.24,-0.76,36.31,1.42,81.8
000603,盛达资源,31.77,2.92,36.32,6.13,211.82
600223,福瑞达,6.04,-3.05,36.35,1.44,61.4
300416,苏试试验,18.6,0.22,36.37,3.46,93.92
000501,武商集团,7.64,-2.92,36.44,0.54,58.69
605277,新亚电子,24.55,-4.62,36.52,4.56,78.1
605128,DR上海沿,23.4,1.08,36.53,3.44,73.47
301606,绿联科技,69.78,-2.13,36.56,8.59,115.14
301078,孩子王,9.13,-4.0,36.62,2.71,115.34
002246,北化股份,20.46,-1.45,36.73,3.59,112.33
002570,贝因美,5.11,-0.58,36.74,3.39,55.19
300073,当升科技,54.22,-2.27,36.96,1.99,274.34
002821,凯莱英,113.91,-1.28,37.02,2.29,361.09
600143,金发科技,16.74,-1.53,37.03,2.23,441.07
688213,思特威-W,96.34,-1.79,37.03,7.59,311.67
001289,龙源电力,18.8,-0.95,37.03,2.05,947.88
002709,天赐材料,52.11,0.73,37.06,5.75,786.35
300031,宝通科技,23.33,-4.81,37.15,2.39,82.1
600829,人民同泰,8.75,-1.35,37.18,1.66,50.74
600755,厦门国贸,5.95,-1.49,37.21,0.66,126.86
603156,养元饮品,42.09,0.38,37.21,5.35,530.45
605077,华康股份,17.39,-3.39,37.26,1.72,52.07
000977,浪潮信息,65.0,1.34,37.36,4.29,953.44
603888,新华网,18.28,-2.97,37.38,3.24,123.34
002761,浙江建投,7.9,-1.62,37.39,1.21,85.46
601388,怡球资源,3.55,1.14,37.5,1.69,78.14
002493,荣盛石化,11.55,0.43,37.52,2.54,1078.55
600864,哈投股份,5.57,-1.59,37.56,0.9,115.89
002534,西子洁能,19.92,-0.65,37.58,2.98,164.41
600736,苏州高新,7.06,-1.4,37.65,1.09,81.28
002560,通达股份,8.93,-2.83,37.66,2.43,56.56
600760,中航沈飞,43.27,-1.21,37.72,5.33,1224.35
002399,海普瑞,9.78,-2.2,37.72,1.18,121.98
300286,安科瑞,30.59,-2.11,37.74,3.46,63.56
688188,柏楚电子,153.4,-0.69,37.87,6.92,444.37
300483,首华燃气,19.92,-4.23,37.95,2.08,76.55
000938,紫光股份,28.21,1.33,37.97,5.2,806.83
002063,远光软件,5.98,-1.32,37.98,2.87,105.77
002460,赣锋锂业,68.98,-1.26,38.0,3.11,835.5
000800,一汽解放,6.14,0.66,38.02,1.14,302.14
605058,澳弘电子,39.66,-1.54,38.06,3.12,56.68
300827,上能电气,32.33,-3.55,38.07,4.25,124.55
603619,中曼石油,25.73,-2.13,38.2,2.73,118.96
688665,四方光电,50.65,-0.88,38.39,4.32,51.25
603977,国泰集团,15.4,-0.52,38.41,2.77,95.67
600765,中航重机,14.1,-1.54,38.47,1.53,218.9
603901,永创智能,11.21,-0.62,38.52,2.2,60.57
000922,佳电股份,12.94,-1.67,38.62,2.34,91.22
688161,威高骨科,25.31,-4.06,38.78,2.41,101.24
002166,莱茵生物,8.1,-2.06,38.79,1.93,59.83
000063,中兴通讯,36.3,3.42,38.8,2.26,1462.03
601116,三江购物,12.53,-3.76,38.82,2.05,68.62
002192,融捷股份,80.34,-1.45,38.86,5.38,208.18
000949,新乡化纤,6.72,0.0,38.88,1.64,111.31
002057,中钢天源,9.26,0.43,38.91,2.14,69.76
301275,汉朔科技,44.66,-1.46,39.08,4.58,134.36
000099,中信海直,15.67,-0.06,39.14,2.21,121.56
300066,三川智慧,5.3,-1.49,39.16,2.1,52.9
002049,紫光国微,76.19,-0.42,39.18,4.65,647.25
002179,中航光电,35.63,-0.59,39.29,3.21,746.98
600392,盛和资源,22.42,3.37,39.38,3.05,392.98
603067,振华股份,34.58,-1.54,39.39,6.78,261.26
300697,电工合金,16.9,2.55,39.47,5.58,55.98
600436,片仔癀,124.5,-3.42,39.48,4.94,751.13
002443,金洲管道,11.49,-1.71,39.5,1.71,59.64
688002,睿创微纳,123.71,2.21,39.53,8.1,576.16
002987,京北方,11.62,-1.78,39.55,4.29,117.61
600276,恒瑞医药,48.4,-1.57,39.57,5.15,3087.44
601689,拓普集团,62.96,2.91,39.57,4.61,1094.14
300224,正海磁材,12.15,-0.25,39.69,2.26,112.66
603039,泛微网络,42.08,4.42,39.87,4.92,129.45
688696,极米科技,74.87,-1.85,39.99,1.8,52.42
300100,双林股份,30.0,-0.53,40.07,5.26,165.35
300999,金龙鱼,27.0,-1.6,40.07,1.51,146.51
603050,科林电气,22.64,-3.08,40.11,4.97,91.31
000417,合百集团,7.68,-2.17,40.13,1.26,59.83
300037,新宙邦,71.75,1.11,40.13,5.09,388.04
300525,博思软件,9.26,3.12,40.18,2.81,57.72
300373,扬杰科技,101.5,2.27,40.24,5.72,550.27
002947,恒铭达,90.35,2.85,40.25,7.44,179.17
601858,中国科传,24.8,-1.7,40.28,3.44,196.04
300498,温氏股份,13.22,-3.01,40.29,2.22,786.5
002062,宏润建设,8.54,-4.79,40.36,2.18,96.05
600456,宝钛股份,32.03,0.31,40.41,2.11,153.03
600776,东方通信,14.73,0.96,40.45,4.84,140.82
000795,英洛华,8.95,1.13,40.51,3.73,101.46
002810,山东赫达,23.13,-2.16,40.56,3.63,74.9
002150,正泰电源,31.3,-3.07,40.62,5.31,112.22
603686,福龙马,15.36,-2.6,40.65,1.82,63.81
600497,驰宏锌锗,9.71,3.08,40.69,2.91,489.42
002827,高争民爆,27.89,-1.97,40.7,7.16,76.98
300917,特发服务,29.96,-2.09,40.73,4.3,50.63
600176,中国巨石,38.9,1.51,40.74,4.94,1557.22
002410,广联达,10.1,-0.1,40.75,2.93,158.58
300725,药石科技,34.31,-2.45,40.76,1.46,69.55
600779,水井坊,32.39,-3.94,40.84,2.99,157.9
688667,菱电电控,116.05,0.3,40.88,3.36,61.15
601969,海南矿业,9.69,-0.72,40.95,2.83,191.13
601566,九牧王,12.28,-3.61,41.0,1.73,70.57
300580,贝斯特,23.01,0.0,41.04,3.44,108.74
600390,五矿资本,4.82,-0.62,41.07,0.51,216.81
603638,艾迪精密,21.92,0.78,41.12,5.0,182.17
600930,华电新能,6.35,-0.94,41.37,2.4,205.09
603040,新坐标,80.73,0.79,41.39,7.08,109.59
601678,滨化股份,5.56,-0.54,41.48,0.99,113.61
601121,宝地矿业,6.64,0.3,41.56,1.49,53.12
688252,天德钰,21.24,-2.48,41.57,3.53,86.88
002106,莱宝高科,12.09,1.6,41.63,1.52,85.22
601155,新城控股,12.71,-3.79,41.71,0.46,286.69
300341,麦克奥迪,14.48,-1.43,41.83,3.79,74.63
600884,杉杉股份,14.08,-1.05,41.9,1.41,258.38
002312,川发龙蟒,8.94,-2.3,42.04,1.74,168.41
603730,岱美股份,12.48,-1.65,42.08,5.39,268.14
000777,中核科技,17.31,-1.98,42.17,2.7,66.37
603915,国茂股份,15.64,-0.13,42.29,2.69,102.7
002458,益生股份,8.34,-0.6,42.35,2.69,80.6
688059,华锐精密,140.98,1.88,42.38,6.49,131.93
688186,广大特材,20.7,-0.48,42.41,1.23,58.06
300699,光威复材,29.13,-1.69,42.49,4.17,239.28
002396,星网锐捷,22.68,4.13,42.7,2.51,171.78
300303,聚飞光电,8.62,1.29,42.79,3.32,114.53
000823,超声电子,16.22,1.95,42.86,1.95,91.57
605286,同力天启,34.58,-3.14,42.97,2.7,58.09
300171,东富龙,11.67,-1.44,43.02,1.13,65.66
603681,永冠新材,24.93,2.0,43.04,1.98,59.27
601618,中国中冶,2.8,-1.06,43.07,0.56,499.87
603876,鼎胜新材,28.8,2.64,43.07,3.5,267.63
002006,精工科技,15.9,-4.22,43.07,3.31,82.65
300681,英搏尔,32.64,2.58,43.09,3.23,75.33
603858,步长制药,15.31,0.99,43.18,1.58,161.45
603305,旭升集团,14.76,-1.27,43.22,1.82,170.58
002273,水晶光电,37.27,2.03,43.25,5.08,507.65
000090,天健集团,3.7,-4.39,43.27,0.61,69.13
688772,珠海冠宇,15.7,-2.67,43.29,2.59,177.75
301186,超达装备,65.28,0.18,43.32,3.31,50.3
002203,海亮股份,19.59,-2.34,43.41,2.63,433.36
300618,寒锐钴业,38.74,0.62,43.41,2.16,105.57
300652,雷迪克,43.36,2.31,43.47,3.74,51.91
003019,宸展光电,42.31,4.7,43.48,4.58,72.37
300788,中信出版,26.94,-4.03,43.62,2.28,51.23
300124,汇川技术,76.47,2.64,43.68,5.69,1843.17
301155,海力风电,59.6,-2.5,43.71,2.24,73.46
300347,泰格医药,39.19,-0.63,43.74,1.61,222.0
000541,佛山照明,5.03,-0.4,43.83,1.12,61.89
300986,志特新材,18.93,-4.1,43.94,3.5,77.92
300174,元力股份,26.92,-1.72,43.97,2.81,97.71
600916,中国黄金,7.99,-0.25,44.07,1.84,134.23
688563,航材股份,51.05,-1.03,44.13,2.2,59.72
688196,卓越新能,42.99,-1.33,44.32,1.7,54.68
002126,银轮股份,50.19,0.58,44.32,5.76,398.62
605580,XD恒盛能,25.71,-4.64,44.38,7.28,71.99
600577,精达股份,12.62,0.32,44.47,4.45,271.47
603983,丸美生物,23.65,-2.79,44.48,2.76,94.84
688139,海尔生物,30.94,-2.12,44.52,2.2,97.92
002324,普利特,12.25,-0.73,44.53,2.91,95.09
600562,国睿科技,22.63,-3.62,44.58,4.18,281.03
600315,上海家化,18.1,-3.36,44.64,1.72,121.67
688779,五矿新能,8.64,-3.14,44.67,2.35,166.68
600839,四川长虹,7.19,-1.51,44.74,2.16,331.82
002643,万润股份,14.29,-1.92,44.76,1.86,128.93
688543,国科军工,42.46,-2.3,44.78,4.71,59.08
000821,ST京机,9.06,1.23,44.78,1.35,54.78
002081,金 螳 螂,6.85,1.03,44.83,1.31,181.13
601699,潞安环能,17.8,1.14,45.24,1.15,532.47
603060,国检集团,6.95,-1.14,45.28,2.77,55.88
605123,派克新材,97.77,-1.4,45.32,2.56,118.47
603179,新泉股份,51.22,1.41,45.42,4.94,365.81
001213,中铁特货,3.83,-1.03,45.44,0.88,170.22
002516,旷达科技,6.03,-1.15,45.5,2.39,87.88
688639,华恒生物,22.51,-4.5,45.62,2.13,56.3
603916,苏博特,13.58,-1.09,45.64,1.36,57.08
600452,涪陵电力,12.85,-3.75,45.73,3.44,197.45
300677,英科医疗,46.68,3.53,45.75,1.67,217.35
000025,特  力Ａ,15.07,-3.4,45.77,3.49,59.19
002759,天际股份,27.57,-2.72,45.88,3.97,138.11
002601,龙佰集团,14.35,-1.37,45.9,1.5,285.22
002245,蔚蓝锂芯,20.57,1.43,45.94,4.55,330.48
600663,陆家嘴,7.27,-3.45,46.08,1.45,229.42
601989,中国重工,5.1,0.0,46.1,1.36,1162.9
002390,信邦制药,3.03,-1.62,46.12,0.88,58.41
603861,白云电器,17.21,-2.49,46.15,2.32,90.97
002985,北摩高科,29.71,-2.59,46.19,3.63,98.32
002824,和胜股份,24.9,-2.62,46.27,3.32,56.32
002434,万里扬,7.21,1.69,46.34,1.6,94.55
603341,龙旗科技,39.67,4.64,46.44,2.87,105.61
002498,汉缆股份,7.97,-3.04,46.45,3.01,265.15
002050,三花智控,45.17,1.35,46.51,5.83,1664.15
002048,宁波华翔,24.92,-2.5,46.61,1.72,176.88
600038,中直股份,27.74,0.11,46.63,1.29,185.56
688046,药康生物,18.25,-2.98,46.84,3.28,74.83
300127,银河磁体,27.88,-1.24,46.9,5.74,64.35
603859,能科科技,43.29,-1.39,46.94,3.35,105.93
688209,英集芯,22.02,-4.84,46.95,4.27,95.52
688726,拉普拉斯,56.89,-1.39,46.95,5.48,125.12
002466,天齐锂业,61.29,-1.42,46.99,2.27,904.47
600372,中航机载,11.21,-1.23,47.31,1.43,542.44
603125,常青科技,23.86,-1.53,47.34,3.84,96.59
002518,科士达,51.95,0.0,47.37,6.42,293.59
300708,聚灿光电,8.74,-2.89,47.39,2.86,62.06
600256,广汇能源,6.6,-2.22,47.48,1.73,421.87
300093,*ST金刚,23.36,-1.02,47.48,6.48,53.96
605060,联德股份,48.15,-2.77,47.5,4.58,115.05
601226,华电科工,7.66,-3.04,47.64,2.05,89.03
300790,宇瞳光学,23.15,1.8,47.64,4.52,106.35
002755,奥赛康,13.68,-4.54,47.67,3.85,126.97
605011,杭州热电,22.68,-1.65,47.72,3.73,90.74
301246,宏源药业,30.4,-4.13,47.78,2.64,51.7
300109,新开源,17.26,-1.26,47.83,2.25,77.2
002611,东方精工,17.3,2.79,47.85,3.72,173.33
603989,艾华集团,31.74,-1.52,47.87,3.2,126.57
000035,中国天楹,5.81,-1.53,47.93,1.29,134.39
600777,*ST新潮,5.36,0.19,47.99,1.64,341.23
300634,彩讯股份,25.82,-2.01,48.05,3.82,112.13
600845,宝信软件,20.84,1.86,48.18,5.56,444.74
300809,华辰装备,36.45,0.97,48.29,5.05,54.88
600373,中文传媒,7.64,-2.55,48.31,0.58,102.94
300307,慈星股份,6.76,-0.59,48.32,1.65,53.19
600812,华北制药,4.54,-1.94,48.37,1.4,77.89
300727,润禾材料,33.15,-1.84,48.47,4.5,53.74
000155,川能动力,14.02,-3.97,48.61,2.41,258.83
002624,完美世界,13.32,-4.52,48.63,3.58,243.45
002664,信质集团,18.57,0.87,48.65,2.14,74.76
000937,冀中能源,5.59,-1.06,48.76,1.02,191.93
688190,云路股份,112.77,-1.09,48.78,5.03,135.32
688379,华光新材,66.65,-0.04,48.81,4.51,60.04
000021,深科技,37.18,2.06,48.82,4.38,585.23
300192,科德教育,16.36,-3.37,48.86,5.39,53.11
300775,三角防务,24.16,-2.74,48.86,2.25,128.44
300633,开立医疗,20.43,-0.68,48.87,2.83,53.14
000034,神州数码,26.05,-2.03,48.9,2.37,221.2
601231,环旭电子,39.65,-1.71,48.94,4.1,947.28
603505,金石资源,18.63,-1.32,48.98,8.27,156.8
301363,美好医疗,24.8,-0.48,49.0,3.73,92.55
600186,莲花控股,9.64,-2.03,49.15,9.15,171.62
605086,龙高股份,31.49,-2.24,49.22,3.46,56.43
301571,国科天成,59.23,-0.87,49.24,5.15,70.58
300953,震裕科技,146.75,0.97,49.3,7.6,255.38
603303,得邦照明,25.58,-2.22,49.44,3.79,122.0
002239,奥特佳,2.67,-0.74,49.48,1.5,71.62
002334,英威腾,8.63,0.47,49.58,2.36,63.43
002171,楚江新材,11.97,1.87,49.61,2.18,193.16
000880,潍柴重机,28.21,-3.98,49.62,6.06,64.04
002993,奥海科技,62.0,3.3,49.71,3.65,147.84
688065,凯赛生物,40.67,0.67,49.76,1.64,237.26
600155,华创云信,5.69,-1.22,49.84,0.63,125.95
002065,东华软件,7.53,-1.44,49.87,1.95,218.97
603127,昭衍新药,32.97,-1.76,49.9,2.89,207.83
688099,晶晨股份,101.7,0.59,49.92,5.75,428.33
000578,盐湖集团,24.44,0.0,50.0,8.36,62.09
603992,松霖科技,28.83,-2.27,50.02,3.6,127.73
000559,万向钱潮,14.93,-0.93,50.04,6.1,494.83
600966,博汇纸业,5.9,-1.01,50.08,1.05,78.87
300398,飞凯材料,35.53,1.11,50.13,3.99,200.34
002386,天原股份,5.9,-0.17,50.2,1.0,76.78
300450,先导智能,48.19,-2.03,50.3,4.52,751.48
688018,乐鑫科技,162.72,-1.25,50.47,6.01,272.43
002600,领益智造,14.67,-2.0,50.71,4.42,1056.2
301047,义翘神州,65.7,3.14,50.82,1.54,78.56
300918,南山智尚,12.22,-1.61,50.88,1.6,61.85
000810,创维数字,11.39,-2.48,50.89,1.99,126.5
002053,云南能投,12.23,2.34,50.89,1.5,112.6
300684,中石科技,58.04,0.07,50.89,8.65,118.58
002145,钛能化学,4.37,-1.35,50.93,1.37,166.34
002051,中工国际,10.85,-1.99,50.95,1.15,133.07
688138,清溢光电,31.12,2.07,51.22,3.46,97.97
002782,可立克,26.37,-2.3,51.27,6.11,128.29
688271,联影医疗,118.22,0.74,51.33,4.44,974.32
603499,翔港科技,17.94,-2.71,51.36,5.86,54.29
002675,东诚药业,12.73,-0.39,51.37,2.49,94.63
603063,禾望电气,53.41,0.77,51.48,4.76,245.44
688486,龙迅股份,69.9,0.58,51.51,5.8,93.47
300390,天华新能,81.3,-4.2,51.58,5.47,546.55
002409,雅克科技,109.63,4.42,51.83,6.56,349.2
600305,恒顺醋业,7.21,-1.23,51.88,2.32,79.53
300017,网宿科技,15.18,0.53,52.01,3.52,355.43
600724,宁波富达,6.68,-2.91,52.06,3.42,96.52
002738,中矿资源,60.0,-1.36,52.12,3.49,426.74
000676,智度股份,5.93,-2.31,52.14,1.74,74.66
603130,云中马,41.2,-0.75,52.17,4.04,56.66
301000,肇民科技,30.01,-1.02,52.33,5.54,68.91
000811,冰轮环境,31.01,-0.51,52.35,4.71,303.4
002940,昂利康,33.18,-3.46,52.62,4.07,61.47
300768,迪普科技,16.08,-2.9,52.65,2.92,67.64
688518,联赢激光,25.68,-1.53,52.71,2.65,87.65
605118,力鼎光电,35.17,-2.36,52.86,8.94,143.8
300207,欣旺达,22.47,-1.49,52.89,1.68,385.1
600195,中牧股份,6.84,0.15,53.12,1.23,69.85
000681,视觉中国,23.19,2.38,53.43,4.24,156.8
600339,中油工程,3.57,-1.11,53.49,0.74,199.32
600905,三峡能源,4.32,-1.37,53.52,1.38,1234.99
300990,同飞股份,78.5,0.9,53.6,6.37,61.04
002108,沧州明珠,4.89,-2.98,53.92,1.6,80.56
601100,恒立液压,111.36,0.05,53.93,8.35,1493.14
600095,湘财股份,8.29,-2.47,53.99,1.93,237.03
002353,杰瑞股份,148.09,0.74,54.09,6.45,1023.36
300217,东方电热,5.11,-0.97,54.13,1.78,63.44
688615,合合信息,136.76,0.1,54.34,9.37,185.09
002294,信立泰,32.99,0.58,54.37,4.31,367.7
605133,嵘泰股份,36.04,0.81,54.42,2.67,101.68
002559,亚威股份,10.09,4.99,54.44,3.2,50.85
603150,万朗磁塑,64.15,0.38,54.51,3.15,54.84
605365,立达信,17.35,0.17,54.56,2.29,87.1
688698,伟创电气,64.91,0.19,54.6,5.8,138.92
688428,诺诚健华,22.65,-2.54,54.73,5.44,60.78
600508,上海能源,14.38,-3.49,54.75,0.81,103.93
688239,航宇科技,57.39,-2.23,54.83,5.29,109.4
600580,卧龙电驱,39.9,-0.72,54.96,5.73,621.5
603269,海鸥股份,21.21,0.05,54.97,6.34,65.49
688758,赛分科技,18.28,-0.11,55.04,5.49,54.51
601086,国芳集团,8.0,-4.31,55.1,3.27,53.28
603650,彤程新材,52.32,2.81,55.13,8.03,321.49
603950,长源东谷,67.06,-3.59,55.15,7.02,217.01
301153,中科江南,18.87,-2.88,55.22,3.66,62.6
600482,中国动力,36.41,-0.33,55.3,2.02,825.87
688636,智明达,35.53,-1.31,55.31,4.42,59.56
688628,优利德,83.78,3.34,55.51,6.99,93.64
000768,中航西飞,22.14,0.45,55.53,2.73,614.7
301323,新莱福,78.19,0.46,55.57,3.67,52.83
000973,佛塑科技,14.58,-0.95,55.6,3.92,141.05
301179,泽宇智能,22.45,-4.22,55.76,3.58,53.31
603662,柯力传感,60.8,3.65,55.8,6.12,170.74
688608,恒玄科技,162.92,0.7,55.8,3.84,274.84
300569,天能重工,5.33,-2.38,55.87,1.04,54.35
002080,中材科技,65.43,2.17,55.93,5.57,1098.0
688798,艾为电子,73.15,-2.36,56.1,4.11,99.3
603927,中科软,15.18,-2.13,56.23,3.97,126.15
688301,奕瑞科技,182.49,-1.83,56.28,6.2,385.87
600635,大众公用,5.2,-2.99,56.47,1.73,125.78
688198,佰仁医疗,83.14,-1.48,56.57,9.1,114.52
688360,德马科技,21.58,-0.37,56.59,3.82,54.44
301207,华兰疫苗,17.7,-2.8,56.73,1.85,106.31
603019,中科曙光,86.02,0.73,56.75,5.72,1258.22
600637,东方明珠,9.44,-2.98,56.85,1.06,317.36
600850,电科数字,25.41,-0.7,56.93,3.52,172.84
002017,东信和平,16.26,-2.17,56.99,5.05,94.32
002414,高德红外,12.95,-0.08,57.1,7.47,440.12
688006,杭可科技,36.07,-1.61,57.2,4.01,217.74
300219,鸿利智汇,8.2,2.12,57.23,2.23,57.94
688380,中微半导,43.06,0.12,57.27,5.55,172.4
600509,天富能源,9.38,-4.29,57.38,1.66,128.92
301238,瑞泰新材,25.31,1.61,57.57,2.56,185.61
600832,东方明珠,23.18,0.0,57.69,7.39,738.59
002716,湖南白银,9.59,2.13,57.88,6.67,222.95
601399,国机重装,3.85,-2.53,57.92,1.87,277.72
300590,移为通信,14.65,-1.21,58.03,3.66,52.42
600592,龙溪股份,20.13,1.41,58.07,3.11,80.43
002757,南兴股份,23.69,-0.38,58.21,3.5,66.82
600032,浙江新能,10.92,2.34,58.3,2.04,262.59
300623,捷捷微电,32.59,-2.54,58.3,4.42,250.08
300748,金力永磁,31.32,1.79,58.39,5.85,353.93
688122,西部超导,64.21,-4.62,58.5,5.81,417.15
300263,隆华科技,11.85,1.46,58.53,2.97,115.6
601111,中国国航,6.67,-1.62,58.55,2.65,776.26
600422,昆药集团,9.11,-3.8,58.6,1.32,68.96
002597,金禾实业,20.78,-1.66,58.74,1.52,117.87
605198,安德利,55.98,-3.28,59.02,6.56,151.45
002139,拓邦股份,10.36,-1.05,59.02,1.87,110.96
002297,博云新材,19.95,1.48,59.19,5.06,114.33
300507,苏奥传感,7.71,-1.41,59.19,2.85,59.75
603085,天成自控,13.29,-0.67,59.24,5.45,52.77
301196,唯科科技,118.99,0.41,59.43,4.46,97.53
300292,吴通控股,5.48,2.24,59.5,5.0,61.15
300856,科思股份,12.66,-4.95,59.74,2.21,58.2
605222,起帆电缆,28.39,-3.7,59.76,2.49,117.22
300363,博腾股份,14.13,-3.35,59.76,1.45,70.49
600770,综艺股份,6.01,-2.28,59.77,2.3,78.13
688289,圣湘生物,16.22,-1.99,59.88,1.31,93.98
688088,虹软科技,39.41,-2.18,60.15,5.7,158.1
603163,圣晖集成,98.97,-2.63,60.24,8.28,98.97
000969,安泰科技,21.96,-2.44,60.46,3.92,228.68
002358,森源电气,6.41,-2.29,60.5,1.78,59.6
002838,道恩股份,33.35,-0.15,60.5,4.25,140.28
688377,迪威尔,29.98,3.09,60.65,3.74,70.02
002988,豪美新材,28.46,-1.96,60.88,2.64,71.09
301069,凯盛新材,18.7,-3.26,60.96,3.71,79.81
000967,盈峰环境,10.83,4.13,61.02,2.07,355.83
601068,中铝国际,5.47,-0.91,61.09,5.31,140.01
002380,科远智慧,39.3,-1.08,61.15,3.95,55.89
002243,力合科创,9.0,1.12,61.88,1.51,108.37
300129,泰胜风能,10.25,-3.3,62.08,1.97,73.67
300938,信测标准,52.17,-0.72,62.26,6.62,110.25
603026,石大胜华,87.51,-2.28,62.46,3.92,203.64
603489,八方股份,33.56,-2.98,62.63,2.84,78.74
688281,DR华秦科,53.2,-1.99,62.73,4.29,203.01
002169,智光电气,15.69,-4.04,62.86,4.39,119.04
600521,华海药业,15.71,-2.24,63.03,2.45,235.22
300613,富瀚微,58.38,-1.29,63.1,4.69,128.2
300433,蓝思科技,41.23,-1.43,63.28,3.99,2049.01
300852,四会富仕,51.07,0.0,63.6,3.68,79.14
300496,中科创达,63.67,-3.18,63.64,2.85,234.04
300777,中简科技,31.99,-0.68,63.82,3.07,135.12
600111,北方稀土,48.57,1.48,64.12,6.86,1755.84
601179,中国西电,16.54,-2.71,64.16,3.63,847.82
300378,鼎捷数智,38.77,-4.01,64.28,4.53,104.49
603012,创力集团,9.13,-2.77,64.4,1.54,59.03
601016,节能风电,4.93,0.61,64.8,1.81,297.68
605018,长华集团,14.37,3.75,65.03,2.39,67.55
601608,中信重工,5.41,-2.52,65.26,2.63,247.75
301177,迪阿股份,25.44,-2.19,65.29,1.62,101.76
601299,中国北车,29.98,0.0,65.36,7.38,3035.8
603228,景旺电子,75.58,4.97,65.36,5.83,737.51
000301,东方盛虹,12.16,-0.33,65.63,2.31,803.55
603297,永新光学,124.5,-1.05,65.66,6.56,137.86
002580,圣阳股份,26.96,0.94,65.73,5.07,121.95
603610,麒盛科技,17.56,-0.62,65.82,2.02,61.99
603186,华正新材,121.57,1.04,65.9,8.21,190.61
688181,八亿时空,40.13,-0.91,66.0,2.58,53.97
603806,福斯特,17.23,-1.2,66.07,2.85,449.49
002304,洋河股份,44.69,-1.97,66.29,1.37,673.21
